player_id,player_name,Age,nationality,position,team_id,team_name,stats_id,established_year,coach_name,home_city,match_id,date,location,teamId_A,teamId_B,Score_A,Score_B,match_attendance,Goals,matches_played,tournament_Id,tournament_name,tournament_startDate,tournament_endDate,winner_teamId,VenueId,VenueName,capacity,SponsorshipId,SponsorName,ContractAmt,ContractStartDate,ContractEndDate,Injury_Id,InjuryDescription,InjuryDate,RecoveryTime,sale_id,item_id,SaleDate,Quantity,TotalSaleAmt,item_name,Price,StockQuantity
901,Monah Lorente,27,Greece,Goalkeeper,70,Bears,1669,1966,Charmain Kelemen,Tríkala,711,02/21/1991,Mramani,34,67,7,5,26202,2,50,90,Elite Championship Challenge,12/17/2000,01/24/2012,6,23,Crimson Court,85668,7,Rolfe Wayland,4025407,04-08-1994,12/22/2001,17,Calf Strain,12/13/2008,2,857,2,09-11-1981,691,3872,Soccer Ball,395,6417
902,Naomi Bantham,41,Brazil,Goalkeeper,20,Panthers,2108,1997,Boonie McRobbie,Jaraguá do Sul,645,05/23/2024,Samayac,96,63,7,1,20609,7,94,66,Elite Championship Challenge,07/23/2011,06/25/1986,8,6,Mythical Market,35517,21,Loleta Quinnell,4254692,01/24/1992,11/25/1998,9,Facial Laceration,07-11-2004,2,369,2,10/19/1999,56,97400,Football Jersey,374,3248
903,Courtnay Eccleston,24,Poland,Forward,96,Eagles,8700,1975,Goldia Ridgway,Połaniec,247,07-11-1994,Xintang,51,70,3,7,25371,5,13,86,Battle Royale Bash,11/27/2021,10-12-2001,9,42,Mystic Meadow,34655,81,Binnie Magnar,2388082,01-08-1988,07-12-2018,2,Calf Strain,04-02-1999,9,27,4,01-10-1995,276,56987,Sweatband Set,991,4719
904,Olly Frick,14,Cameroon,Midfielder,23,Bears,1139,1977,Donnajean Sevitt,Mora,863,10-10-1989,Nanterre,94,23,10,7,15515,5,21,23,Legendary Battle Royale,06-12-2021,12/16/1992,4,50,Ivory Field,55862,97,Yoshi Trevenu,1295918,09/20/1996,05/28/2013,5,Plantar Fasciitis,10-10-1999,2,283,3,10-04-1996,349,55881,Coach Clipboard,686,6157
905,Laverna Devonald,47,France,Forward,94,Wolves,40,1944,Rutter Deacock,Nantes,948,03/27/2001,Ćićevac,42,34,4,9,28552,5,11,33,Epic Clash Challenge,01/19/1990,07/25/2021,2,20,Fantasy Field,6387,91,Rollin Tamsett,156038,06-07-1985,06/18/1998,1,Plantar Fasciitis,06/17/1994,1,686,9,06-10-2016,158,12104,Coach Clipboard,363,9045
906,Lorne Shirrell,25,Afghanistan,Forward,41,Falcons,6701,2002,Kissiah Patchett,Zerok-Alakadari,812,05-02-1991,Chengjiao,70,70,3,4,20026,10,64,35,Master's Duel,12/15/2000,09-05-1986,10,17,Brass Ballpark,48739,61,Elane Matresse,7876550,10-11-2004,01/14/1994,4,Elbow Tendonitis,10/23/1997,6,161,6,09-06-2019,939,44163,Sweatband Set,661,45
907,Christos Croote,22,Gambia,Goalkeeper,84,Falcons,9400,1958,Anna-maria Aristide,Galleh Manda,733,01/18/2014,Gandekan,19,46,6,7,78684,0,67,87,Master's Duel,07/14/1983,03-11-1983,8,28,Mythical Museum,43088,2,Hilliard Lindfors,9758832,12/20/1993,06/18/1992,3,Hip Flexor Strain,02-08-1994,2,530,8,07-10-2012,679,25993,Soccer Ball,231,8339
908,Danita Puckring,20,Portugal,Defender,64,Eagles,9149,1979,Marguerite Bransgrove,Portela,345,08-10-2000,Masinloc,35,68,7,6,53275,9,8,93,Ultimate Showdown,06/22/1983,10-07-2020,2,5,Mystic Meadow,25577,84,Martin Frary,1121937,02-02-1986,01/28/1992,18,Elbow Tendonitis,05-11-1987,10,586,1,01/29/1988,537,13214,Stadium Seat Cushion,432,8252
909,Lexis Vern,35,China,Defender,18,Lions,215,1958,Berkeley Reavey,Shanglian,941,03-04-2003,Qarah Bāgh,6,44,9,1,50172,1,63,57,Ultimate Showdown,09/25/1980,11/21/1986,5,2,Fairytale Park,91637,99,Meridith Jenk,1842825,06/16/2011,10-11-1989,8,Elbow Tendonitis,01-08-1998,11,903,8,02/19/2016,208,33961,Training Cones,585,7337
910,Lucius Uglow,26,China,Midfielder,6,Dragons,2913,1970,Emlynn McComiskie,Dazhou,100,01/22/1989,Choa Saidān Shāh,30,51,6,2,10522,9,35,16,Legendary Battle Royale,07/18/2014,04/18/2023,9,23,Neon Nexus,87832,100,Chrystal Spencock,3156861,10/20/2011,07-12-1995,15,Concussion,07-10-2001,2,16,7,04-07-1996,363,87974,Sweatband Set,291,3654
911,Gretna Mallebone,19,China,Midfielder,52,Panthers,8399,2023,Cissiee Sprowell,Zhongxing,859,12/23/1989,Llacanora,45,44,7,9,66776,8,37,5,Master's Duel,05-07-2020,10-04-2013,3,31,Pearl Park,43697,57,Charlotta Chasmar,8914475,12/18/2023,09-04-2021,16,Neck Strain,08-03-2001,8,868,4,05-06-1982,754,62268,Water Bottle Holder,367,842
912,Karee Plak,50,Portugal,Goalkeeper,24,Bears,8214,1999,Bryanty Lonie,Antes,519,03/19/2010,Miaotou,25,39,2,4,68110,4,92,15,Epic Clash Challenge,06-01-1982,12/25/2016,7,34,Crimson Court,97895,90,Terrence Barks,5412887,04/27/2024,04-09-2015,20,Rib Contusion,10-06-2022,12,270,2,05/24/1984,549,20145,Team Scarf,412,7310
913,Tarah Crooke,34,France,Midfielder,92,Tigers,5582,2017,Larina Bugbee,Lyon,769,03/23/1981,Champigny-sur-Marne,61,14,8,2,25105,6,73,79,Mega Masters Tournament,05/28/2003,09-07-2001,8,9,Topaz Terrace,31329,27,Natal Morford,6775833,05/13/2000,07/13/2006,11,Neck Strain,11/15/2014,2,675,1,10-06-1981,587,50247,Referee Whistle,419,1799
914,Laurel Fulbrook,43,Indonesia,Goalkeeper,92,Eagles,4996,1973,Merilyn Lovitt,Bogorame,860,07/17/1996,Tlogocilik,57,28,7,3,66991,5,74,43,Ultimate Showdown,06-07-2023,09/13/1999,1,23,Galactic Gardens,24603,52,Tobye Lucy,1371695,04/26/1997,10-12-2014,7,Hamstring,02/15/2004,2,980,10,01/15/2020,997,53750,Referee Whistle,109,5327
915,Rahel Carr,47,China,Forward,97,Panthers,321,2003,Farand Muxworthy,Qingshan,678,01-05-2018,Chotepe,24,10,10,2,1612,2,10,11,Mega Masters Tournament,09/30/2012,03/18/1991,2,28,Magical Mall,43249,66,Nate Best,2325122,04/20/2004,03/14/2019,2,Knee Injury,09-09-2007,12,486,5,07-01-1992,285,12153,Referee Whistle,992,1651
916,Linette Broadfoot,35,Poland,Forward,0,Wolves,6137,1961,Dareen Lyford,Brudzeń Duży,885,09/26/1982,Yong’an,75,20,8,10,94790,0,52,86,Master's Duel,11/18/1987,12/15/1995,10,4,Golden Gate Field,71981,96,Adriena Sivyer,381513,03/13/1982,01/28/2016,4,Groin Strain,12/31/2017,10,201,10,11-04-1990,26,21306,Stadium Seat Cushion,794,5325
917,Danit Clemens,48,China,Goalkeeper,17,Lions,4963,2018,Imogene Greasty,Nancheng,951,06-02-2021,Likiep,89,17,4,7,98270,3,16,75,Legendary Battle Royale,01-10-1993,04/19/2000,3,50,Crimson Court,12855,68,Emlyn Peschmann,9437010,07-01-1997,10/13/1995,19,Facial Laceration,11/20/2007,10,551,2,07/30/2009,570,53107,Football Jersey,479,7027
918,Lauren Carn,27,China,Forward,25,Lions,107,1995,Ettore Emblin,Zhushan,242,07/26/1981,Santa Catarina,18,100,4,7,7184,0,35,43,Legendary Battle Royale,11/17/1985,06/14/1989,3,15,Legend Land,20759,52,Gerda Wayvill,2806421,03/26/2004,08/16/1987,4,Ankle Sprain,02/29/2024,4,104,1,12-03-1983,602,58292,Referee Whistle,665,5283
919,Othelia Stoffels,32,Russia,Defender,73,Bears,2258,1985,Igor Posner,Uva,997,12-04-1990,Changzheng,62,96,2,4,87287,10,52,18,Gladiator Games,04-08-2002,03-12-2005,2,36,Pixel Park,67707,18,Barrie Daskiewicz,2318734,02/18/1988,03/26/1989,17,Rib Contusion,12/21/1991,3,776,8,11/30/1999,399,62601,Team Scarf,932,8060
920,Delila Americi,23,Ivory Coast,Forward,24,Tigers,8849,1950,Danya Lieb,Arrah,873,08-02-2013,Tigbaw,18,7,2,9,12514,7,29,28,Ultimate Showdown,11-11-1986,05/16/2007,1,8,Obsidian Oval,60131,26,Devonna Codron,5837405,05/25/1998,09-03-1993,16,Rib Contusion,02/14/2002,12,862,10,02-05-2020,587,98395,Referee Whistle,422,3902
921,Martin Sarle,41,Indonesia,Defender,66,Panthers,4875,1952,Forster Rapin,Nyapar,353,10/13/2015,Mungo,26,19,5,9,63161,2,38,2,Elite Championship Challenge,11/29/2016,11/28/2001,8,10,Galactic Gardens,85503,35,Willa Capun,7753215,07-07-1983,11-06-1986,17,Broken Arm,07/24/1982,2,453,4,09/16/2002,479,40047,Team Scarf,391,7337
922,Karmen Althorpe,24,China,Goalkeeper,10,Eagles,648,2018,Markus Dutson,Damu,425,01/16/2021,Falun,43,77,4,8,82790,10,93,10,Legendary Battle Royale,01-07-1987,02/24/1991,8,41,Starlight Park,59184,10,Josi Muzzillo,7749573,01/31/1987,08-08-2010,6,Torn ACL,12/24/1988,11,656,8,06/27/1995,881,65184,Goalkeeper Gloves,719,4630
923,Julianna Frizzell,17,United States,Midfielder,19,Wolves,9075,1981,Tabbie Pendrick,Kansas City,370,07/15/2004,Venëv,38,66,6,5,10964,2,21,79,Mega Masters Tournament,05/28/2021,07/19/2023,9,45,Silver City Stadium,42906,37,Delilah Drinkwater,3044045,05-05-2018,06/13/2002,4,Pulled Quad,04-02-1990,5,39,1,01/14/2007,452,86687,Referee Whistle,457,9921
924,Gram Toffoletto,32,Spain,Goalkeeper,61,Wolves,410,1983,Laraine Kochl,Santander,313,11/23/2009,Wuyahe,100,57,4,8,85970,2,4,81,Ultimate Warrior Showdown,09-12-1994,11/26/1980,5,13,Mythical Meadow,77864,76,Shermie O'Quin,5911665,12/26/2016,05-11-2018,7,Shoulder Dislocation,02/24/2009,4,438,7,08-09-2020,433,44028,Stadium Seat Cushion,921,9780
925,Ginger MacCumiskey,43,Palestinian Territory,Defender,90,Panthers,6165,1947,Florina Twinn,Kafr Zībād,46,11/27/2010,Åmål,52,27,6,3,5538,8,54,10,Epic Clash Challenge,04/24/2009,05-12-1983,9,23,Sapphire Stadium,86518,72,Cyrille Aireton,1327335,07/18/1996,07-09-2016,12,Hip Flexor Strain,11/17/2019,3,185,9,04/25/1995,603,66619,Water Bottle Holder,374,663
926,Faulkner Thurbon,49,Brazil,Defender,31,Sharks,5778,1987,Mendy Kedward,Fonte Boa,195,04/17/2004,Armação,77,62,4,1,81223,7,95,75,Epic Clash Challenge,01/20/2015,12/20/2012,8,24,Pearl Park,49494,18,Jodi Grigoire,6098038,04-06-2005,12-08-2013,12,Achilles Tendonitis,12/19/2015,11,320,1,09/21/1988,227,68552,Soccer Ball,911,3798
927,Warden Heibel,18,Peru,Midfielder,96,Sharks,6641,1942,Raynor Writer,Lagunas,8,09/19/2020,Tuchlovice,77,52,10,4,24259,6,76,72,Gladiator Games,12-04-1998,12-10-2016,6,45,Moonlight Arena,16088,97,Leanora Etuck,1344128,08/24/2017,02-08-1998,16,Elbow Tendonitis,05-02-2015,5,551,4,06/19/2015,135,12162,Stadium Seat Cushion,972,1271
928,Gilemette Tocknell,31,Russia,Defender,97,Tigers,5440,1945,Roz Auld,Tugulym,7,05-09-2008,Bubullimë,11,22,3,6,70915,2,33,47,Epic Clash Challenge,02/27/2016,09/17/2012,8,44,Enchanted Arena,99294,99,Piper Goneau,5496253,07/13/1992,01/30/2000,7,Neck Strain,10-03-2020,7,379,4,07/24/2021,278,82716,Coach Clipboard,559,9592
929,Sharleen Curtois,50,Venezuela,Forward,15,Tigers,7811,1962,Tatiania Stirrup,Palmasola,35,10-03-2014,Araucária,45,54,9,4,22288,4,2,80,Grand Arena Showdown,03/14/2010,05/15/2000,10,27,Ruby Ridge Arena,68304,46,Vaughn Putton,1040776,02/27/2018,03-06-2023,3,Concussion,06-08-2000,12,880,2,02/15/2007,644,36597,Football Jersey,817,8670
930,Lay Kobera,14,United States,Midfielder,58,Tigers,7997,1974,Gilda Winscum,El Paso,466,10-11-1995,Lüderitz,92,35,10,6,61293,4,81,11,Ultimate Warrior Showdown,10/30/2003,12-06-2015,1,45,Wonderland Stadium,73246,37,Benjie Malacrida,6637738,09/17/2001,07-12-1987,3,Shin Splints,01/16/2006,4,185,5,11-10-2003,798,82171,Referee Whistle,894,1264
931,Ninette Sjostrom,28,Netherlands,Forward,9,Thunder,2301,1952,Adler Witter,Lelystad,3,12-12-1983,Herong,8,22,10,5,31712,2,31,28,Elite Championship Challenge,07/15/2012,08/18/2000,7,5,Mythical Meadow,16978,29,Teri Harman,4177283,02-02-1984,11/19/2003,6,Hamstring,08/26/2012,4,585,7,04-05-1984,122,88353,Stadium Seat Cushion,327,1424
932,Helene Louys,27,Russia,Goalkeeper,81,Panthers,5027,1999,Lewes Hiers,Psyzh,983,10/22/2018,Drahichyn,48,4,4,3,39016,3,78,16,Legendary Battle Royale,10/13/1981,06/19/2016,4,9,Topaz Terrace,98649,21,Pablo Sergant,185605,04-12-1981,07-02-2002,20,Shoulder Dislocation,01-08-1992,2,645,9,07/25/2009,828,91527,Goalkeeper Gloves,153,7781
933,Rafaellle Bourtoumieux,43,China,Midfielder,82,Tigers,7331,2020,Ange Palumbo,Loudi,961,10-07-2009,Ilhabela,66,13,2,4,86272,6,71,77,Mega Masters Tournament,10/16/2014,05/23/2017,1,3,Golden Gate Field,88300,5,Rozalie Rogans,3216119,12-07-1996,07/26/1998,2,Neck Strain,11/22/1996,9,433,7,06/14/1988,311,12821,Soccer Ball,187,3145
934,Korney Crab,20,Portugal,Goalkeeper,6,Panthers,6666,1945,Gerald Grindall,Alcanhões,298,06-05-1985,Washington,9,79,10,1,48637,0,61,58,Supreme Showdown Series,12/28/1985,12/18/1998,9,2,Silver City Stadium,56375,23,Jimmie Wheatcroft,2733944,10/19/2000,02/26/2006,2,Plantar Fasciitis,09-12-1985,2,778,9,01-01-1998,939,45025,Soccer Ball,788,3379
935,Samuel Apfel,48,Indonesia,Goalkeeper,78,Panthers,3632,1951,Jennica Barney,Karang,195,08-06-1991,Xincheng,78,89,4,3,37608,0,56,51,Mega Masters Tournament,06/15/2021,09/26/2011,7,27,Titanium Terrace,80602,93,Dewey Destouche,1317272,12/24/2010,01/16/1991,1,Shin Splints,11/18/2015,1,917,7,08/30/1988,135,5890,Referee Whistle,661,7407
936,Leann Guirard,32,China,Defender,73,Wolves,8746,1977,Trent Mignot,Yongfeng,609,12/22/1998,Si Mahosot,38,19,5,10,67819,4,63,1,Legendary Battle Royale,10-12-1986,05-03-1989,8,1,Emerald Gardens,41431,74,Murial Chimienti,9307023,02-07-2022,03/16/2015,13,Calf Strain,05/31/2009,3,186,4,07/28/2011,605,99672,Sweatband Set,718,7867
937,Josh Lawry,20,Estonia,Forward,74,Bears,7681,1960,May Walby,Kohtla-Järve,91,05/18/2003,Cajabamba,86,16,6,4,42967,1,96,50,Ultimate Showdown,02/26/1986,01-07-1995,10,3,Dreamland Dome,44887,67,Mata Amoore,2988925,12-04-1991,07/23/2009,14,Elbow Tendonitis,11/18/1988,3,878,7,01-10-2005,877,88596,Water Bottle Holder,325,4696
938,Gerrilee Merriott,36,United States,Defender,12,Sharks,3643,2009,Iver McAnellye,Fort Worth,934,12/20/2003,Doāba,80,44,5,8,34862,2,51,38,Champion's Cup,12/23/2016,08/18/2023,3,21,Heroic Hall,93264,1,Broderick Fowles,4318072,01/25/1998,07/24/2023,17,Shin Splints,02-05-1995,11,171,8,10-06-2014,918,5036,Referee Whistle,852,9454
939,Karole Brownett,19,Indonesia,Forward,97,Falcons,7304,2018,Kalindi Cawdell,Amuntai,208,09-03-1989,Solntsevo,79,38,6,7,51476,0,56,38,Ultimate Warrior Showdown,06/23/2006,04-03-1992,2,29,Sapphire Stadium,91555,31,Shirl Wallice,6910705,04-02-1989,11-07-1983,19,Rib Contusion,04-04-1998,10,107,10,07-09-1998,771,10022,Coach Clipboard,693,3767
940,Veradis Covendon,21,Thailand,Defender,64,Panthers,4975,1991,Abdul Abrahams,Na Di,124,02-09-2019,Tayuan,56,98,3,3,7870,1,75,66,Mega Masters Tournament,03-10-2017,01/19/1991,4,11,Mythos Field,18828,43,Alastair Tweedlie,8327290,03/29/2004,01/15/1991,11,Knee Injury,08/18/2005,10,910,4,04/28/1999,452,29371,Soccer Ball,558,2169
941,Rickert Demko,44,Argentina,Goalkeeper,65,Eagles,3180,1948,Jess Wale,Cosquín,664,11/25/2000,Panaitólion,60,79,2,2,3381,0,14,22,Elite Championship Challenge,12-05-2021,08/14/2015,2,41,Jade Junction,64125,24,Abbie Morby,6431938,06/22/2024,09/24/1983,14,Pulled Quad,08/21/2006,4,559,9,04-02-2022,370,91874,Coach Clipboard,640,4780
942,Giovanni Terzza,27,Japan,Midfielder,67,Falcons,244,2015,De witt Road,Toki,180,12/23/1986,Fundong,87,30,9,7,41876,3,99,31,Elite Championship Challenge,10-10-1988,06/15/2017,7,10,Starlight Park,76237,49,Delphine Bande,7443576,09/22/1998,09/16/2004,13,Plantar Fasciitis,11/19/2016,4,171,8,09/27/2024,332,57397,Goalkeeper Gloves,136,5742
943,Cole Sabatier,29,Italy,Goalkeeper,56,Lions,6471,1990,Danya Figiovanni,Verona,860,04-02-1995,Zheleznogorsk,13,35,9,6,66589,6,2,68,Grand Arena Showdown,05/18/1980,07/31/2003,7,12,Mythical Mansion,28023,46,Rollins Blackler,9927264,05-07-1991,09/16/2013,7,Achilles Tendonitis,12-09-1995,5,763,9,01/28/2005,968,16049,Team Scarf,524,1237
944,Budd Shrubsall,17,Russia,Defender,25,Thunder,9291,2008,Avie Lambis,Kazanskaya,306,11-05-1984,Ketangi,60,90,1,10,91704,2,26,33,Grand Arena Showdown,04/15/1984,11-09-2016,10,21,Mythical Maze,26491,40,Jeremy Beaudry,6460936,06-11-1992,05-03-2021,8,Calf Strain,10/31/1989,5,749,7,01/15/1982,726,57104,Water Bottle Holder,592,4557
945,Gerianne Thing,29,Sweden,Goalkeeper,42,Bears,6924,2017,Martie McGhie,Kristianstad,454,05/26/2005,Muskegon,37,22,8,4,22497,9,79,85,Mega Masters Tournament,03/25/1987,08/17/1996,8,32,Golden Gate Field,88528,89,Duffie Wardrope,3134208,10/15/2019,10/15/2008,9,Broken Arm,05-03-2001,11,590,5,06-10-1994,918,20654,Training Cones,140,1663
946,Chance Brewis,16,Armenia,Forward,93,Bears,9709,1953,Curt Paskin,Zhdanov,34,12/13/2019,Mrgavan,26,24,7,5,13370,5,38,26,Supreme Showdown Series,04/25/1987,06/30/2005,9,29,Mythical Marsh,54978,71,Matt Duinkerk,2930529,05/14/2001,03/31/1999,18,Broken Arm,07/20/1981,5,939,3,12/20/2001,816,81071,Soccer Ball,606,4686
947,Sibylle Walesa,35,China,Forward,27,Thunder,8768,2010,Sena Grenkov,Suqin Huimin,711,09/14/1980,København,48,96,6,10,36659,1,16,4,Legendary Battle Royale,03/20/2016,08/17/1993,1,33,Celestial Court,88825,36,Margalo Mourgue,6599267,09/13/1999,03/21/2019,3,Ankle Sprain,03/30/2014,3,27,9,01/23/1986,800,78669,Sweatband Set,595,4114
948,Adam Flann,25,Brazil,Midfielder,55,Tigers,9556,2019,Doy Boullin,Astorga,756,01-09-2015,Kezileboyi,45,8,9,5,15520,1,97,91,Elite Championship Challenge,01/17/2000,10/26/2004,10,27,Pixel Park,10598,70,Cort Crim,1510830,11/16/2016,02/24/1983,17,Calf Strain,06-06-1998,6,747,9,02-03-1994,856,53685,Sweatband Set,635,8230
949,Neel Grinov,38,United Kingdom,Defender,13,Dragons,6607,1941,Delano McCoish,Buckland,647,12-03-2014,Örgön,38,43,5,8,81137,3,84,54,Ultimate Warrior Showdown,05/13/2006,11/17/2008,1,49,Magical Mall,73337,8,Cayla Rodolphe,682590,02/20/2001,03/13/2022,9,Neck Strain,12-02-1998,4,709,10,03/20/1995,177,91522,Team Scarf,348,9586
950,Morry Hull,32,Russia,Goalkeeper,89,Falcons,9337,1992,Ruperto McGinnell,Il’ichëvo,281,01-09-2024,Bingawan,91,77,7,3,42494,8,70,93,Legendary Battle Royale,12/28/2006,02-10-1982,6,43,Topaz Terrace,83782,59,Horton Guilloud,7352150,04-10-2006,01-10-1994,18,Concussion,10/28/1993,4,674,1,12/27/2002,735,22207,Coach Clipboard,505,4100
951,Bobby Sager,16,Israel,Defender,36,Tigers,4069,2020,Clem Hinners,Tiberias,650,11/13/1983,Dietaisi,4,71,10,8,57616,4,24,15,Ultimate Showdown,05/24/2014,11/13/1987,9,31,Steel Stadium,2825,99,Timmie Challener,543722,03-02-1999,01/20/2006,9,Shoulder Dislocation,11/27/2022,8,539,7,11/21/2012,317,2447,Goalkeeper Gloves,637,3440
952,Angelique Brantzen,40,Morocco,Goalkeeper,46,Lions,1016,2012,Kiri Klewer,Amouguer,143,04/17/1980,Čortanovci,88,81,3,2,73116,3,44,46,Mega Masters Tournament,06-07-1983,07-03-2020,1,32,Amber Arena,90806,83,Shelley Brockhurst,7116125,07/17/2023,08/26/2006,18,Hamstring,03/19/1984,5,467,3,07-02-2018,189,13207,Soccer Ball,151,9613
953,Cody Yurchishin,18,Indonesia,Midfielder,16,Wolves,9225,1988,Jacquie Floweth,Sempol,677,09/24/1984,Milton,14,24,9,6,55224,8,88,67,Mega Masters Tournament,09/29/1997,07/16/2005,3,46,Silver City Stadium,69490,76,Vinita Welsby,9082780,10-01-1999,09/18/1985,17,Wrist Sprain,09/27/1989,2,668,8,05/26/1983,22,94664,Soccer Ball,552,2123
954,Chaunce Gaudon,19,France,Forward,86,Panthers,7261,2009,Kimmi D'Onise,Cran-Gevrier,296,03/28/1995,Meishan,78,36,7,10,37851,9,81,64,Battle Royale Bash,12-05-1989,08/27/2013,8,40,Magical Mall,25032,15,Chandra Lessmare,1601705,04/16/2001,04/24/1985,20,Shin Splints,07-11-2016,11,608,8,03-10-2020,653,14731,Coach Clipboard,184,1442
955,Herbert Gilyott,23,Greece,Goalkeeper,37,Dragons,853,2001,Doll Lebrun,Firá,304,12-07-1999,Watuka,24,85,6,2,57753,7,69,34,Elite Championship Challenge,09-12-1985,12-06-1981,3,45,Silver City Stadium,97711,91,Evvie Rois,799574,09/23/1998,11/17/1995,17,Elbow Tendonitis,01/13/2005,4,12,6,02-12-1982,966,28304,Soccer Ball,288,2645
956,Val Bowlands,28,Czech Republic,Midfielder,12,Wolves,4111,1981,Von Freed,Dambořice,350,06-03-2003,Västerås,74,52,3,8,98855,0,3,49,Champion's Cup,12-03-1985,12/23/2018,2,44,Pearl Park,78521,59,Brnaby Hinrichsen,982510,06/27/2008,04/17/1983,5,Shin Splints,07-10-2022,10,171,7,08/30/2009,304,50904,Referee Whistle,895,1426
957,Fayina Murphy,17,Tunisia,Defender,40,Wolves,8602,2022,Heath Ties,Mateur,55,08-07-2023,Sarkand,53,79,7,4,37269,9,29,49,Ultimate Warrior Showdown,08-05-2012,05/15/2005,9,4,Topaz Terrace,69833,92,Leroy Cheel,7464758,02/27/2020,01-01-2005,19,Concussion,05/26/1993,4,869,6,06/16/1980,968,38294,Sweatband Set,130,7865
958,Dinny Sambedge,43,United States,Forward,80,Sharks,9682,1947,Gaelan Andriuzzi,Savannah,676,02/16/1991,Qiaonan,85,3,10,10,68932,2,99,46,Champion's Cup,05/18/1995,12-02-1985,6,26,Sunset Stadium,73514,14,Stormy Fishleigh,6250220,08-08-2018,03/13/1986,10,Shoulder Dislocation,10/15/1980,4,72,4,08/24/2021,696,65035,Stadium Seat Cushion,223,804
959,Ginevra Kivits,20,Malaysia,Midfielder,47,Tigers,2954,2019,Tanner Catt,Kuala Lumpur,309,12/19/1981,Karjalohja,6,12,6,8,36003,3,46,12,Ultimate Warrior Showdown,02/25/1997,02/20/2010,9,48,Legendary Arena,10345,67,Ernest Raithby,8317463,03/29/1986,01-08-2005,17,Facial Laceration,11/23/2020,4,545,2,10/18/1982,310,69450,Soccer Ball,888,2258
960,Bax Claw,43,Peru,Defender,97,Lions,7974,1940,Paula Hardware,Huicungo,811,02/24/2011,Koutsopódi,63,27,9,4,39337,5,38,51,Legendary Battle Royale,07/19/2024,04/22/2017,6,16,Mythical Mountain,98046,36,Morna Tann,4872202,12-07-1989,07-11-2008,13,Turf Toe,08/14/1993,8,66,2,02/26/2010,831,30155,Football Jersey,685,8332
961,Sally Freckingham,35,Bulgaria,Midfielder,27,Bears,1644,1955,Garrek Parsons,Lesichevo,581,06/25/1985,Beiwucha,57,1,2,7,46165,6,85,10,Battle Royale Bash,03/25/2006,06-03-1984,1,26,Emerald Gardens,63877,29,Alayne Adnams,6369418,04-04-1986,12-08-2004,5,Knee Injury,03/13/2005,1,329,4,09/29/1990,380,15463,Team Scarf,745,8669
962,Roxine Malletratt,20,Nicaragua,Midfielder,97,Tigers,3666,1995,Cazzie Greir,Larreynaga,117,10/23/2012,Phatthaya,14,9,8,7,45094,3,15,81,Grand Arena Showdown,08-03-1999,11/25/1999,6,17,Ivory Field,56216,45,Abeu Sare,9284330,04-02-1982,02-09-1983,7,Ankle Sprain,10-04-1998,9,377,9,03-01-1980,835,90625,Goalkeeper Gloves,807,8536
963,Marven Stallard,49,United States,Midfielder,12,Dragons,792,1974,Aretha Deetch,Newton,439,06-06-2024,Merklín,81,5,10,10,56641,1,95,20,Legendary Battle Royale,08/27/2014,12/31/1997,10,22,Mystic Meadow,12063,62,Noel Orrock,8760623,01/23/2022,05-11-1985,3,Hip Flexor Strain,11/13/2000,3,642,5,02-09-2009,323,60714,Football Jersey,901,24
964,Maurise Habens,48,Philippines,Defender,71,Dragons,93,1999,Beverley Staley,Malasugui,895,01/17/2019,Матејче,63,6,10,4,34199,10,20,43,Mega Masters Tournament,12-06-1987,01/20/2013,6,12,Mythos Field,68210,30,Jane Fishbie,5567082,02/25/2009,11/27/2009,6,Hip Flexor Strain,07/18/2007,9,954,8,08/29/2024,966,13031,Referee Whistle,698,6356
965,Correy Klement,16,Philippines,Forward,37,Sharks,4158,1996,Gaspar Sare,Sison,952,05/25/1991,Dongkeng,34,22,6,10,67880,9,17,83,Master's Duel,03/23/2001,11-08-2013,3,3,Diamond Dome,33050,57,Helsa De Benedetti,8324243,06-10-2018,10-02-1995,13,Elbow Tendonitis,06-01-1991,9,849,9,06-10-1998,903,71104,Training Cones,949,3044
966,Lissie Vahl,38,Germany,Forward,88,Thunder,9851,2007,Kimble Fluin,Dortmund,702,04-08-2014,Tuodian,66,81,8,9,32942,8,28,14,Grand Arena Showdown,09-10-1993,11/23/2023,3,32,Sapphire Stadium,54053,5,Omero Huortic,1225656,10/28/2001,12-08-2016,16,Neck Strain,11/27/1995,9,271,10,07-09-2008,790,41550,Football Jersey,846,1631
967,Harmonie Canniffe,15,Malawi,Defender,36,Bears,976,1962,Antonina Charnick,Chikwawa,181,05-01-1983,Tây Ninh,4,28,8,3,72698,9,47,22,Master's Duel,11/24/1997,06/19/2012,7,8,Violet Valley,42167,23,Cathrine Rapps,5144500,12-09-2016,06-10-1999,7,Groin Strain,06-01-2002,5,763,9,07-02-2014,903,39718,Goalkeeper Gloves,905,5447
968,Maximilianus Tocque,29,Indonesia,Forward,85,Falcons,3498,1989,Ellwood Renne,Momanalu,951,06-08-1997,Barlinek,69,34,4,5,2166,3,26,77,Champion's Cup,08/14/2010,09/21/2000,9,36,Copper Coliseum,3740,31,Diann Frosdick,5396332,07/14/1997,09-10-1997,15,Wrist Sprain,04/18/2010,10,656,10,09-07-2014,747,6659,Goalkeeper Gloves,978,7688
